user_id,article_id,time_spent_cleaned
7443,160474,80.7
7449,207122,313.2
7458,160474,80.7
7486,337762,56.7
7520,59704,57.9
7524,59704,57.9
7550,168868,44.1
7557,338351,54.900000000000006
7570,254612,59.7
7570,338351,54.900000000000006
7575,207122,313.2
7584,68866,67.8
7588,338351,54.900000000000006
7593,317938,34.8
7594,59704,57.9
7603,283817,70.19999999999999
7608,251735,55.8
7614,160474,80.7
7634,177694,56.1
7634,177271,58.8
7650,235263,39.3
7677,207122,313.2
7685,207122,313.2
7696,68866,67.8
7705,156543,55.8
7707,338351,54.900000000000006
7709,160474,80.7
7715,207122,313.2
7715,119592,71.7
7728,160474,80.7
7730,207122,313.2
7740,160474,80.7
7740,59704,57.9
7742,160474,80.7
7742,30970,64.80000000000001
7763,119592,71.7
7777,119592,71.7
7791,119592,71.7
7794,207122,313.2
7802,207122,313.2
7802,119592,71.7
7815,168868,44.1
7815,106984,4.8
7818,338351,54.900000000000006
7829,207122,313.2
7832,160474,80.7
7833,207122,313.2
7845,145166,54.0
7848,207122,313.2
7851,160474,80.7
7851,119592,71.7
7865,207122,313.2
7875,160474,80.7
7875,207122,313.2
7876,59704,57.9
7909,207122,313.2
7910,158535,10.2
7917,160474,80.7
7939,250212,40.8
7939,248373,72.0
7953,338351,54.900000000000006
7953,96663,61.8
7960,160474,80.7
7960,59704,57.9
7960,338351,54.900000000000006
7979,207122,313.2
7980,298246,62.7
544,160474,80.7
869,336431,47.400000000000006
1166,338351,54.900000000000006
1472,338351,54.900000000000006
1538,256163,42.3
3001,59704,57.9
3001,336431,47.400000000000006
3001,338351,54.900000000000006
3001,182136,70.8
5323,59704,57.9
5323,30894,65.7
5323,30970,64.80000000000001
5323,284664,76.2
6048,157132,65.1
6048,209723,54.3
7984,108854,50.1
7992,95954,47.1
7992,119592,71.7
7998,207122,313.2
8005,207122,313.2
8010,59704,57.9
8010,286413,49.8
8016,96663,61.8
8016,48063,88.2
8016,62438,64.2
8016,114095,66.60000000000001
8016,292959,73.5
8016,265355,60.0
8042,119592,71.7
8050,160474,80.7
8088,207122,313.2
8122,47446,78.0
8139,207122,313.2
8140,338351,54.900000000000006
8140,96663,61.8
8186,145166,54.0
8194,233605,65.7
8194,59758,63.9
8194,118948,74.10000000000001
8194,336430,50.1
8194,313504,62.7
8194,161178,85.19999999999999
8194,140720,68.39999999999999
8198,207122,313.2
8208,68866,67.8
8214,160474,80.7
8215,160474,80.7
8222,353213,39.900000000000006
8231,262064,57.0
8234,160474,80.7
8234,119592,71.7
8236,119592,71.7
8251,207122,313.2
8252,119592,71.7
8252,96663,61.8
8259,207122,313.2
8259,68866,67.8
8270,338351,54.900000000000006
8306,149648,59.7
8339,336431,47.400000000000006
8360,338351,54.900000000000006
8360,284846,45.9
8360,235263,39.3
8361,207122,313.2
8398,60012,12.3
8442,338351,54.900000000000006
8446,36282,59.4
8456,160474,80.7
8468,207122,313.2
8488,96663,61.8
8488,207122,313.2
8492,298196,46.2
8498,338351,54.900000000000006
8503,207122,313.2
8504,160474,80.7
8504,336431,47.400000000000006
8509,336431,47.400000000000006
8509,338351,54.900000000000006
8509,160474,80.7
8511,284664,76.2
8511,341675,76.5
8511,336431,47.400000000000006
8511,338351,54.900000000000006
8515,284664,76.2
8528,145166,54.0
8538,284664,76.2
8542,207122,313.2
8546,207122,313.2
8548,108854,50.1
8548,36282,59.4
8580,284664,76.2
8580,355876,65.4
8580,355927,65.1
8581,160474,80.7
8598,160474,80.7
8598,108854,50.1
8598,336431,47.400000000000006
8601,336431,47.400000000000006
8606,207122,313.2
8629,207122,313.2
8634,59704,57.9
8639,96663,61.8
8660,207122,313.2
8672,157077,60.6
8681,207122,313.2
8690,158535,10.2
8696,338351,54.900000000000006
8696,30970,64.80000000000001
8696,168868,44.1
8702,157132,65.1
8702,160474,80.7
8712,207122,313.2
8715,207122,313.2
8715,338351,54.900000000000006
8715,225428,41.4
8745,207122,313.2
8746,336431,47.400000000000006
8752,207122,313.2
8752,119592,71.7
8771,160474,80.7
8784,160474,80.7
8790,96663,61.8
8807,160474,80.7
8821,274388,85.8
8838,95742,52.8
8838,96581,70.19999999999999
8838,95930,60.0
8838,31677,65.7
8838,19786,67.8
8838,284846,45.9
8859,160474,80.7
8870,207122,313.2
8870,160474,80.7
8871,158535,10.2
8881,160474,80.7
8911,235263,39.3
8911,284463,58.5
8911,235210,55.5
8921,207122,313.2
8923,68866,67.8
8935,336431,47.400000000000006
8935,251735,55.8
8935,59704,57.9
8935,209723,54.3
8935,284463,58.5
8935,118180,51.0
8935,300958,47.7
8935,195586,56.4
8940,160474,80.7
8946,237620,56.7
8946,62438,64.2
8946,161586,68.1
8949,338351,54.900000000000006
8949,96663,61.8
8960,160474,80.7
8961,207122,313.2
8971,207391,70.5
8987,108854,50.1
9002,160474,80.7
9002,336431,47.400000000000006
9016,160474,80.7
9027,96663,61.8
9036,207122,313.2
9039,194884,58.2
9042,207122,313.2
9052,160474,80.7
9057,145166,54.0
9057,59704,57.9
9058,256163,42.3
9058,30970,64.80000000000001
9061,145166,54.0
9082,207122,313.2
9083,194884,58.2
9083,156543,55.8
9086,145166,54.0
9092,207122,313.2
9122,160474,80.7
9146,207122,313.2
9160,235263,39.3
9163,156543,55.8
9163,160474,80.7
9166,59704,57.9
9180,337763,62.1
9190,119592,71.7
9200,207122,313.2
9206,237620,56.7
9206,233769,68.39999999999999
9223,160474,80.7
9223,336431,47.400000000000006
9224,284664,76.2
9224,353213,39.900000000000006
9224,284846,45.9
9237,108854,50.1
9239,160474,80.7
9239,207122,313.2
9245,160474,80.7
9245,68866,67.8
9253,160474,80.7
9253,207122,313.2
9256,106781,39.0
9256,156157,71.7
9256,76537,99.9
9259,207122,313.2
9261,160474,80.7
9261,149734,48.3
9261,161492,54.6
9261,36690,65.1
9261,96663,61.8
9261,284664,76.2
9261,156543,55.8
9261,161586,68.1
9261,59704,57.9
9261,195586,56.4
9261,338351,54.900000000000006
9261,235263,39.3
9261,36282,59.4
9261,353213,39.900000000000006
9261,61582,57.6
9261,72618,43.8
9261,354701,52.5
9261,284463,58.5
9261,274388,85.8
9261,233605,65.7
9261,207122,313.2
9261,206233,0.0
9261,208408,54.900000000000006
9261,206962,84.9
9261,205859,87.30000000000001
9261,207637,72.0
9261,205945,56.7
9261,50568,63.0
9261,357587,67.2
9261,336430,50.1
9261,59034,52.2
9261,270589,58.8
9261,293425,53.4
9261,161585,71.10000000000001
9261,157077,60.6
9261,156025,64.80000000000001
9261,207391,70.5
9261,58628,61.8
9261,59403,71.10000000000001
9261,33583,87.6
9261,161178,85.19999999999999
9261,272660,73.8
9261,87234,31.5
9261,87165,34.2
9261,87178,42.9
9261,207035,83.7
9261,57543,67.5
9261,87188,34.2
9261,87207,44.4
9261,160974,77.69999999999999
9264,59704,57.9
9278,207122,313.2
9278,160474,80.7
9288,336431,47.400000000000006
9291,207122,313.2
9291,233605,65.7
9303,338351,54.900000000000006
9303,336431,47.400000000000006
9308,362816,50.1
9308,361700,54.900000000000006
9308,160474,80.7
9308,96663,61.8
9310,160474,80.7
9312,158535,10.2
9312,207122,313.2
9312,207374,63.9
9322,207122,313.2
9343,284846,45.9
9343,160474,80.7
9343,158535,10.2
9350,250293,64.5
9356,160474,80.7
9356,119592,71.7
9381,207122,313.2
9381,284664,76.2
9419,160474,80.7
9437,207122,313.2
9439,119592,71.7
9439,207122,313.2
9454,160474,80.7
9454,284664,76.2
9454,297851,71.39999999999999
9454,338351,54.900000000000006
9454,298196,46.2
9454,336431,47.400000000000006
9461,160474,80.7
9469,119592,71.7
9469,209723,54.3
9469,363291,58.5
9469,157541,84.0
9469,235263,39.3
9481,179144,60.0
9481,119592,71.7
9485,119592,71.7
9489,108854,50.1
9502,207122,313.2
9508,220466,54.900000000000006
9515,59704,57.9
9522,161586,68.1
9539,284664,76.2
9568,158535,10.2
9573,161586,68.1
9573,157077,60.6
9585,160474,80.7
9628,207122,313.2
9639,160474,80.7
9644,207122,313.2
9644,61582,57.6
9657,207122,313.2
9658,207122,313.2
9658,160474,80.7
9684,207122,313.2
9684,33583,87.6
9688,96663,61.8
9712,119592,71.7
9720,66457,61.49999999999999
9720,160474,80.7
9736,59704,57.9
9758,284664,76.2
9758,284847,79.80000000000001
9758,331293,51.0
9771,108854,50.1
9799,207122,313.2
9799,59704,57.9
9799,338351,54.900000000000006
9807,160474,80.7
9807,284846,45.9
9807,308203,42.6
9807,96663,61.8
9807,62438,64.2
9809,59704,57.9
9813,161586,68.1
9843,68866,67.8
9843,156718,55.8
9847,145166,54.0
9853,338351,54.900000000000006
9865,265573,68.7
9865,334462,59.4
9865,197880,63.6
9903,119592,71.7
9914,336431,47.400000000000006
9918,288582,49.8
9922,160474,80.7
9923,207122,313.2
9923,160474,80.7
9924,207122,313.2
847,207122,313.2
847,33497,61.8
1070,36282,59.4
2086,161586,68.1
3523,235263,39.3
3523,234349,67.5
3523,62438,64.2
3523,62599,43.5
3666,284664,76.2
3666,161586,68.1
6451,108854,50.1
8016,156672,61.49999999999999
8016,60258,36.3
8715,129960,59.7
8715,156543,55.8
9929,288582,49.8
9938,16833,64.80000000000001
9938,288582,49.8
9938,119239,79.5
9938,336431,47.400000000000006
9975,207122,313.2
9978,324520,53.7
9984,69778,88.5
9984,160474,80.7
9984,338351,54.900000000000006
9984,284846,45.9
10013,207122,313.2
10020,160474,80.7
10021,207122,313.2
10022,160474,80.7
10022,59704,57.9
10022,338351,54.900000000000006
10022,68866,67.8
10030,207122,313.2
10036,207122,313.2
10045,145166,54.0
10055,161586,68.1
10055,156025,64.80000000000001
10057,96663,61.8
10079,297851,71.39999999999999
10084,160474,80.7
10084,338351,54.900000000000006
10084,235263,39.3
10084,209723,54.3
10084,284846,45.9
10084,336431,47.400000000000006
10084,33583,87.6
10084,156543,55.8
10084,157132,65.1
10095,160474,80.7
10118,207122,313.2
10139,119592,71.7
10142,145166,54.0
10146,161586,68.1
10151,207122,313.2
10151,338351,54.900000000000006
10151,336431,47.400000000000006
10163,160474,80.7
10163,207122,313.2
10171,336431,47.400000000000006
10175,336431,47.400000000000006
10182,156543,55.8
10206,338351,54.900000000000006
10210,207122,313.2
10229,49228,56.4
10235,207122,313.2
10245,276795,61.49999999999999
10256,119592,71.7
10256,284847,79.80000000000001
10259,336431,47.400000000000006
10288,207122,313.2
10288,119592,71.7
10288,195586,56.4
10291,161585,71.10000000000001
10295,336431,47.400000000000006
10320,141517,31.8
10320,114795,46.2
10320,163505,91.2
10324,284664,76.2
10334,207122,313.2
10338,108854,50.1
10338,145166,54.0
10351,207122,313.2
10371,207374,63.9
10373,207122,313.2
10376,207122,313.2
10376,284846,45.9
10376,265355,60.0
10376,60258,36.3
10376,157132,65.1
10376,168868,44.1
10407,355863,51.6
10411,207122,313.2
10431,102899,42.9
10438,160474,80.7
10449,161586,68.1
10449,160474,80.7
10449,156543,55.8
10451,207122,313.2
10451,284463,58.5
10464,207122,313.2
10481,284664,76.2
10484,156543,55.8
10487,207122,313.2
10487,160474,80.7
10487,145166,54.0
10487,119592,71.7
10488,284463,58.5
10488,59758,63.9
10488,118180,51.0
10489,338351,54.900000000000006
10502,160474,80.7
10508,336431,47.400000000000006
10512,207122,313.2
10515,108854,50.1
10515,336431,47.400000000000006
10515,119592,71.7
10515,274388,85.8
10515,118180,51.0
10526,160474,80.7
10550,160474,80.7
10562,96663,61.8
10563,336431,47.400000000000006
10563,338013,37.5
10563,284664,76.2
10571,207122,313.2
10571,233605,65.7
10571,284463,58.5
10571,160474,80.7
10585,235132,46.5
10585,160974,77.69999999999999
10601,284664,76.2
10605,338351,54.900000000000006
10621,207122,313.2
10621,84979,34.2
10625,160474,80.7
10625,195586,56.4
10626,207122,313.2
10635,336431,47.400000000000006
10637,207122,313.2
10645,160474,80.7
10653,160474,80.7
10653,3889,55.8
10655,156543,55.8
10672,284664,76.2
10692,284664,76.2
10697,36282,59.4
10735,336431,47.400000000000006
10735,30970,64.80000000000001
10739,207122,313.2
10746,234426,47.400000000000006
10750,284664,76.2
10767,108854,50.1
10780,235210,55.5
10841,207122,313.2
10847,207122,313.2
10848,156543,55.8
10848,207122,313.2
10848,237620,56.7
10850,105960,38.7
10850,207122,313.2
10850,336431,47.400000000000006
10869,207122,313.2
10874,160474,80.7
10902,207122,313.2
10912,59704,57.9
10925,207122,313.2
10931,62438,64.2
10931,62599,43.5
10932,207122,313.2
10932,96663,61.8
10971,96663,61.8
10987,160474,80.7
10994,145166,54.0
10994,96663,61.8
11003,284463,58.5
11014,156672,61.49999999999999
11014,96663,61.8
11022,119592,71.7
11025,96663,61.8
11031,207122,313.2
11033,336431,47.400000000000006
11034,207374,63.9
11034,206962,84.9
11044,160474,80.7
11047,33497,61.8
11047,284846,45.9
11051,207122,313.2
11066,284846,45.9
11071,207122,313.2
11071,260386,63.0
11082,284664,76.2
11096,207122,313.2
11098,119592,71.7
11100,207122,313.2
11100,284664,76.2
11100,145166,54.0
11104,225428,41.4
11113,48973,62.400000000000006
11113,48337,40.5
11113,48478,60.0
11113,239687,39.3
11113,251735,55.8
11113,161586,68.1
11124,207122,313.2
11129,156543,55.8
11141,160474,80.7
11141,33583,87.6
11151,129746,77.69999999999999
11170,338351,54.900000000000006
11176,207122,313.2
11193,284664,76.2
11193,160474,80.7
11201,207122,313.2
11201,160474,80.7
11213,59704,57.9
11220,160474,80.7
11220,217814,49.8
11256,156581,39.0
11256,160474,80.7
11264,163505,91.2
11267,207122,313.2
11271,338351,54.900000000000006
11274,207122,313.2
11283,314952,63.6
11284,207122,313.2
11287,207122,313.2
11310,180737,54.900000000000006
11346,284846,45.9
11346,233984,66.0
11346,119592,71.7
11348,161586,68.1
11348,157077,60.6
11349,33583,87.6
11349,106984,4.8
11359,36282,59.4
11359,95856,54.3
11359,235210,55.5
11359,159710,83.7
11359,357587,67.2
11359,208408,54.900000000000006
11359,233605,65.7
11359,207122,313.2
11359,118180,51.0
11359,15166,47.400000000000006
11359,177507,56.1
11359,207391,70.5
11359,4528,50.1
11359,307838,58.2
11359,270589,58.8
11359,50568,63.0
11359,59034,52.2
11359,59058,73.5
11359,118948,74.10000000000001
11359,220466,54.900000000000006
11359,161178,85.19999999999999
11359,256799,58.8
11359,58628,61.8
11359,313504,62.7
11359,336430,50.1
11360,207122,313.2
11360,156672,61.49999999999999
11369,207122,313.2
11376,59704,57.9
11404,271558,61.8
11413,158189,53.4
11425,42249,84.6
11425,284857,61.2
11439,160474,80.7
11474,207122,313.2
11474,284463,58.5
11474,298196,46.2
11475,145166,54.0
11475,119592,71.7
11476,336431,47.400000000000006
11481,284463,58.5
11490,207122,313.2
11501,60258,36.3
11501,96663,61.8
11501,207122,313.2
11501,284664,76.2
11501,338351,54.900000000000006
11505,207122,313.2
11512,207122,313.2
11518,160474,80.7
11525,207122,313.2
11525,207374,63.9
11530,207122,313.2
11533,163505,91.2
11537,233605,65.7
11537,284463,58.5
11546,96663,61.8
11558,156543,55.8
11610,160474,80.7
11639,96663,61.8
11639,141050,47.7
53,236682,49.8
53,233605,65.7
53,233984,66.0
53,119592,71.7
378,207122,313.2
869,284463,58.5
869,235210,55.5
890,338351,54.900000000000006
891,158535,10.2
891,161586,68.1
1279,59704,57.9
3050,160474,80.7
3484,156543,55.8
3484,271053,50.7
3896,233605,65.7
4784,161586,68.1
4848,207122,313.2
4848,233605,65.7
4911,187048,38.1
4911,185994,52.5
4911,186981,41.4
4911,186735,47.1
4911,194213,53.4
5268,156543,55.8
6292,353819,77.1
7104,284463,58.5
7104,182136,70.8
7104,33583,87.6
7104,255716,56.4
7104,119592,71.7
7104,96663,61.8
7426,163505,91.2
8259,33583,87.6
8538,284846,45.9
8538,284463,58.5
8538,195586,56.4
8715,156543,55.8
10229,284463,58.5
10229,160474,80.7
10229,118180,51.0
11642,207374,63.9
11642,160474,80.7
11669,160474,80.7
11670,207122,313.2
11672,160474,80.7
11677,207122,313.2
11678,160474,80.7
11686,59704,57.9
11689,272660,73.8
11710,160474,80.7
11710,209723,54.3
11710,336431,47.400000000000006
11738,156543,55.8
11751,160474,80.7
11759,145166,54.0
11767,160474,80.7
11777,160474,80.7
11783,284664,76.2
11785,207122,313.2
11790,207122,313.2
11803,156543,55.8
11803,336431,47.400000000000006
11806,160474,80.7
11827,156672,61.49999999999999
11842,160474,80.7
11842,207122,313.2
11846,62438,64.2
11857,59704,57.9
11858,207122,313.2
11858,336430,50.1
11864,336431,47.400000000000006
11869,59704,57.9
11873,284664,76.2
11873,160474,80.7
11873,272947,55.8
11873,158535,10.2
11880,207122,313.2
11902,207122,313.2
11907,195586,56.4
11907,235263,39.3
11926,233605,65.7
11931,161586,68.1
11934,284463,58.5
11936,284664,76.2
11943,284846,45.9
11964,284846,45.9
11993,207122,313.2
11993,160474,80.7
12006,160474,80.7
12007,336431,47.400000000000006
12019,233605,65.7
12019,284463,58.5
12019,207122,313.2
12019,336430,50.1
12019,207391,70.5
12019,159710,83.7
12019,162063,37.8
12028,233605,65.7
12029,160474,80.7
12033,207122,313.2
12033,160474,80.7
12044,284463,58.5
12051,156543,55.8
12059,141945,42.6
12068,160474,80.7
12070,207122,313.2
12077,284463,58.5
12077,118180,51.0
12079,156543,55.8
12089,207122,313.2
12091,284463,58.5
12116,284463,58.5
12116,119592,71.7
12116,161586,68.1
12116,157077,60.6
12116,156543,55.8
12116,332114,79.5
12118,207122,313.2
12118,284463,58.5
12123,207122,313.2
12123,284463,58.5
12144,336431,47.400000000000006
12152,207122,313.2
12152,284463,58.5
12165,160474,80.7
12169,96663,61.8
12172,233605,65.7
12177,312759,55.2
12190,284463,58.5
12209,284463,58.5
12214,284664,76.2
12218,284463,58.5
12233,233605,65.7
12233,235210,55.5
12245,284463,58.5
12257,284847,79.80000000000001
12258,160474,80.7
12270,336431,47.400000000000006
12270,284463,58.5
12282,163505,91.2
12290,284463,58.5
12291,156543,55.8
12294,119592,71.7
12308,220466,54.900000000000006
12308,313504,62.7
12308,235132,46.5
12308,59758,63.9
12308,118948,74.10000000000001
12308,284847,79.80000000000001
12308,208408,54.900000000000006
12321,284664,76.2
12321,284463,58.5
12321,288270,45.3
12328,160474,80.7
12334,160474,80.7
12354,119592,71.7
12354,207374,63.9
12357,60258,36.3
12361,119592,71.7
12384,207122,313.2
12391,284463,58.5
12415,284463,58.5
12439,284463,58.5
12445,156543,55.8
12445,284463,58.5
12465,158866,61.49999999999999
12489,207122,313.2
12499,207122,313.2
12499,160474,80.7
12509,168701,66.60000000000001
12519,233605,65.7
12540,207122,313.2
12540,233605,65.7
12546,235210,55.5
12546,235263,39.3
12547,160474,80.7
12557,284463,58.5
12557,119592,71.7
12562,159581,77.69999999999999
12562,313504,62.7
12562,59758,63.9
12574,160474,80.7
12577,284463,58.5
12577,160474,80.7
12581,161586,68.1
12584,160474,80.7
12586,207122,313.2
12606,207122,313.2
12616,233605,65.7
12616,96663,61.8
12619,233605,65.7
12619,284664,76.2
12630,161586,68.1
12630,233605,65.7
12630,284463,58.5
12632,207122,313.2
12632,284463,58.5
12634,62438,64.2
12638,284463,58.5
12640,108854,50.1
12640,207122,313.2
12645,284463,58.5
12645,162369,94.2
12645,72624,43.2
12668,284463,58.5
12668,145012,52.8
12670,161586,68.1
12678,284463,58.5
12681,284463,58.5
12694,233605,65.7
12694,235210,55.5
12694,207122,313.2
12694,156543,55.8
12694,158866,61.49999999999999
12703,160474,80.7
12707,155364,39.3
12720,119592,71.7
12734,233605,65.7
12735,233605,65.7
12737,207122,313.2
12743,207122,313.2
12751,83738,55.2
12751,83622,58.8
12760,284463,58.5
12760,160474,80.7
12761,256613,52.2
12768,195586,56.4
12777,284463,58.5
12783,108854,50.1
12786,235210,55.5
12789,284463,58.5
12792,195586,56.4
12792,108854,50.1
12792,97600,56.7
12804,161586,68.1
12808,156543,55.8
12836,207122,313.2
12836,160474,80.7
12840,233605,41.0
12840,235210,31.0
12840,284463,58.5
12843,207122,313.2
12856,298196,46.2
12865,160474,80.7
12865,59704,57.9
12865,118180,51.0
12903,284463,58.5
12903,207122,313.2
12903,59758,63.9
12903,336430,50.1
12905,284463,58.5
12905,160474,80.7
12911,207122,313.2
12916,160474,80.7
12916,284463,58.5
12916,207122,313.2
12917,284463,58.5
12936,160474,80.7
12944,81127,56.1
12951,161586,68.1
12966,160474,80.7
12993,119592,71.7
12995,284463,58.5
13009,207122,313.2
13024,207122,313.2
13029,160474,80.7
13036,284463,58.5
13066,336431,47.400000000000006
13068,233605,65.7
13096,284463,58.5
13102,161586,68.1
13109,207122,313.2
13120,207122,313.2
13129,284463,58.5
13137,284463,58.5
13143,156543,55.8
13194,233605,65.7
13195,235210,55.5
13195,284463,58.5
13207,160474,80.7
13207,59704,57.9
13213,156543,55.8
13215,284463,58.5
13242,118180,51.0
13243,160474,80.7
13251,160474,80.7
13259,284463,58.5
13262,118180,51.0
13293,284463,58.5
13293,160474,80.7
13304,60258,36.3
13307,235210,55.5
13307,160474,80.7
13324,156543,55.8
13346,156543,55.8
13370,195586,56.4
13372,160474,80.7
13373,73413,41.7
13379,207122,313.2
13379,284664,76.2
13387,161586,68.1
13387,162369,94.2
13398,284463,58.5
13398,235373,52.8
13416,284463,58.5
13416,284664,76.2
13430,220772,69.9
13457,96663,61.8
13463,156672,61.49999999999999
13471,141517,31.8
13471,96663,61.8
13482,118180,51.0
13483,284463,58.5
13491,195586,56.4
13511,207122,313.2
13511,284463,58.5
13546,286413,49.8
13550,207122,313.2
13551,284463,58.5
13563,160474,80.7
13566,162369,94.2
13571,284463,58.5
13571,119592,71.7
13577,207122,313.2
13579,160474,80.7
13582,261680,68.1
13605,207122,313.2
13612,284463,58.5
13622,235210,55.5
13630,207122,313.2
13633,207122,313.2
13633,284664,76.2
13633,118180,51.0
13633,338351,54.900000000000006
13633,36282,59.4
13649,207122,313.2
13650,57885,52.2
963,235210,48.0
963,233605,65.7
1070,162369,94.2
1253,96663,61.8
1253,199653,58.5
1253,288984,64.80000000000001
1253,235263,39.3
